,From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
12520,19-11-2021 00:00,20-11-2021 00:00,16.2,0.54,38.33,11.16,18.37,503.17,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12521,20-11-2021 00:00,21-11-2021 00:00,18.71,0.45,14.16,12.79,105.58,185.85,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12522,21-11-2021 00:00,22-11-2021 00:00,20.09,0.41,4.92,10.52,15.09,11.97,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12523,22-11-2021 00:00,23-11-2021 00:00,17.2,0.5,3.8,10.66,24.35,20.43,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12524,23-11-2021 00:00,24-11-2021 00:00,17.03,0.33,2.63,10.86,21.45,13.48,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12525,24-11-2021 00:00,25-11-2021 00:00,19.96,0.24,2.39,11.62,22.66,14.79,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12526,25-11-2021 00:00,26-11-2021 00:00,28.34,0.18,3.56,12.93,17.89,14.51,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12527,26-11-2021 00:00,27-11-2021 00:00,45.28,0.22,4.17,14.17,31.02,28.12,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12531,30-11-2021 00:00,01-12-2021 00:00,40.13,0.3,2.45,17,18.52,14,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12532,01-12-2021 00:00,02-12-2021 00:00,33.54,0.35,2.51,16.93,39.86,34.62,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12533,02-12-2021 00:00,03-12-2021 00:00,29.48,0.35,3.17,13.4,29.15,26.31,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12534,03-12-2021 00:00,04-12-2021 00:00,16.38,0.34,6.56,8.63,26.18,61.7,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12535,04-12-2021 00:00,05-12-2021 00:00,12.37,0.32,6.98,9.11,11.29,7.18,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12537,06-12-2021 00:00,07-12-2021 00:00,23.92,0.52,6.77,14.92,67.85,44.41,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12538,07-12-2021 00:00,08-12-2021 00:00,41.62,0.36,3.59,14.8,42.45,27.7,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12539,08-12-2021 00:00,09-12-2021 00:00,47.39,0.48,3.03,18.51,54.04,34.03,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12540,09-12-2021 00:00,10-12-2021 00:00,34.66,0.51,3.38,16.03,35.5,27.15,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12541,10-12-2021 00:00,11-12-2021 00:00,21.87,0.38,4.12,12.27,23.55,17.45,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12542,11-12-2021 00:00,12-12-2021 00:00,33.74,0.22,3.41,14.13,24.79,19.73,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12543,12-12-2021 00:00,13-12-2021 00:00,34.39,0.26,3.47,16.14,32.78,25.91,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12544,13-12-2021 00:00,14-12-2021 00:00,33.34,0.29,2.74,14.12,46.45,63.44,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12545,14-12-2021 00:00,15-12-2021 00:00,42.24,0.31,2.34,15.05,41.78,38.3,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12546,15-12-2021 00:00,16-12-2021 00:00,44.81,0.4,2.32,15.4,64.24,50.52,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12547,16-12-2021 00:00,17-12-2021 00:00,33.5,0.39,2.99,15.95,61.68,56.66,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12548,17-12-2021 00:00,18-12-2021 00:00,15.36,0.33,2.31,17.57,70.53,62.9,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12549,18-12-2021 00:00,19-12-2021 00:00,15.55,0.28,2.05,16.14,73.41,61.69,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12550,19-12-2021 00:00,20-12-2021 00:00,21.57,0.34,2.54,18.35,45.97,43.81,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12551,20-12-2021 00:00,21-12-2021 00:00,21.33,0.36,2.49,19.64,60.96,55.35,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12552,21-12-2021 00:00,22-12-2021 00:00,14.91,0.41,1.93,21.78,112.37,73.24,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12553,22-12-2021 00:00,23-12-2021 00:00,24.74,0.47,1.81,21.53,113.33,96.49,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12554,23-12-2021 00:00,24-12-2021 00:00,19.34,0.49,2.21,20.74,88.53,70.14,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12555,24-12-2021 00:00,25-12-2021 00:00,16.5,0.48,1.95,22.44,76.94,64.75,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12556,25-12-2021 00:00,26-12-2021 00:00,24.45,0.54,2.33,22.56,78.44,61.79,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12557,26-12-2021 00:00,27-12-2021 00:00,26.86,0.42,2.38,20.48,71.2,55.56,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12558,27-12-2021 00:00,28-12-2021 00:00,25.8,0.39,2.34,19.34,69.67,57.78,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12559,28-12-2021 00:00,29-12-2021 00:00,6.7,0.38,2.38,17.31,56,47.21,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12560,29-12-2021 00:00,30-12-2021 00:00,11.58,0.38,2.45,17.01,48.73,34.96,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12561,30-12-2021 00:00,31-12-2021 00:00,18.37,0.35,2.43,17.98,44.24,29.89,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12562,31-12-2021 00:00,01-01-2022 00:00,4.94,0.31,2.4,16.94,43.65,49.55,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12563,01-01-2022 00:00,02-01-2022 00:00,6.41,0.36,2.17,15.64,37.61,29.08,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12564,02-01-2022 00:00,03-01-2022 00:00,6.77,0.3,2.52,15.32,31.7,25.27,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12565,03-01-2022 00:00,04-01-2022 00:00,17.9,0.38,2.41,15.87,48.58,38.72,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12566,04-01-2022 00:00,05-01-2022 00:00,17.98,0.34,2.17,16.99,52.44,43.7,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12567,05-01-2022 00:00,06-01-2022 00:00,10.94,0.3,2.77,14.59,57.46,104.67,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12568,06-01-2022 00:00,07-01-2022 00:00,9.95,0.33,2.31,16.84,52.08,40.47,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12569,07-01-2022 00:00,08-01-2022 00:00,7.58,0.32,2.26,16.49,50.06,37.79,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12572,10-01-2022 00:00,11-01-2022 00:00,5.17,0.3,2.59,12.59,37.98,24.36,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12573,11-01-2022 00:00,12-01-2022 00:00,13.76,0.27,2.31,13.25,32.25,21.08,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12574,12-01-2022 00:00,13-01-2022 00:00,18.06,0.23,2.19,14.07,38.31,17.55,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12577,15-01-2022 00:00,16-01-2022 00:00,13.07,0.25,2.18,14.02,28.35,16.84,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12578,16-01-2022 00:00,17-01-2022 00:00,28.79,0.29,2.08,16.05,32.76,26.09,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12579,17-01-2022 00:00,18-01-2022 00:00,21.79,0.29,2.72,13.73,25.86,20.27,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12580,18-01-2022 00:00,19-01-2022 00:00,34.51,0.36,2.3,13.36,35.24,25.5,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12581,19-01-2022 00:00,20-01-2022 00:00,35.39,0.35,2.3,14.72,49.75,34.94,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12582,20-01-2022 00:00,21-01-2022 00:00,37.71,0.46,1.94,17.84,62.94,45.38,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12583,21-01-2022 00:00,22-01-2022 00:00,35.58,0.45,2.39,15.26,51.77,36.36,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12584,22-01-2022 00:00,23-01-2022 00:00,20.44,0.32,2.38,15.33,36.33,21.78,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12585,23-01-2022 00:00,24-01-2022 00:00,12.29,0.27,2.17,12.76,32.58,16.55,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12586,24-01-2022 00:00,25-01-2022 00:00,21.76,0.25,2.23,12.2,141.59,61.22,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12587,25-01-2022 00:00,26-01-2022 00:00,20.81,0.36,2.23,14.09,114.95,56.02,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12588,26-01-2022 00:00,27-01-2022 00:00,37.45,0.47,2.29,14.3,106.14,58.73,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12589,27-01-2022 00:00,28-01-2022 00:00,40.75,0.39,2.26,15.69,94.72,60.59,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12590,28-01-2022 00:00,29-01-2022 00:00,58.74,0.37,2.29,15.42,89.25,56.59,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12591,29-01-2022 00:00,30-01-2022 00:00,52.05,0.35,2.53,14.56,53.04,36.49,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12592,30-01-2022 00:00,31-01-2022 00:00,45.24,0.42,2.45,15.58,57.89,38.41,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12593,31-01-2022 00:00,01-02-2022 00:00,45.4,0.43,2.38,15.77,56.63,39.15,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12594,01-02-2022 00:00,02-02-2022 00:00,57.92,0.53,2.2,16.43,63.78,49.01,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12595,02-02-2022 00:00,03-02-2022 00:00,63.17,0.53,2.21,17.68,63.63,48.19,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12596,03-02-2022 00:00,04-02-2022 00:00,35.79,0.46,2.22,18.06,46.6,35.66,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12597,04-02-2022 00:00,05-02-2022 00:00,19.25,0.36,2.02,15.58,42.63,28.83,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12598,05-02-2022 00:00,06-02-2022 00:00,42.11,0.48,2.34,18.8,46.15,33.21,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12599,06-02-2022 00:00,07-02-2022 00:00,43.5,0.44,2.14,19.96,49.87,39.27,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12600,07-02-2022 00:00,08-02-2022 00:00,30.16,0.39,2.03,15.11,56.74,41.36,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12601,08-02-2022 00:00,09-02-2022 00:00,27.1,0.37,2.34,15.55,59.19,44.19,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12602,09-02-2022 00:00,10-02-2022 00:00,36.49,0.45,2.26,15.98,58.02,49.17,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12603,10-02-2022 00:00,11-02-2022 00:00,40.93,0.36,2.08,16.95,48.45,39.76,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12604,11-02-2022 00:00,12-02-2022 00:00,47.17,0.34,2.08,16.99,45.39,37.4,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12605,12-02-2022 00:00,13-02-2022 00:00,40.48,0.32,2.19,18.1,45.98,38.24,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12606,13-02-2022 00:00,14-02-2022 00:00,50.57,0.38,2.02,18.46,44.58,36.89,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12607,14-02-2022 00:00,15-02-2022 00:00,41.25,0.33,2.29,16.21,40.27,89.15,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12608,15-02-2022 00:00,16-02-2022 00:00,35.82,0.36,2.04,17.35,43.63,37.26,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12609,16-02-2022 00:00,17-02-2022 00:00,45.67,0.51,2.14,17.05,48.67,43.1,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12610,17-02-2022 00:00,18-02-2022 00:00,38.9,0.44,2.02,17.58,53.89,53.71,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12611,18-02-2022 00:00,19-02-2022 00:00,45.72,0.36,2.2,17.11,41.57,35.59,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12612,19-02-2022 00:00,20-02-2022 00:00,42.46,0.36,2.15,17.62,48.92,55.26,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12613,20-02-2022 00:00,21-02-2022 00:00,40.43,0.44,2.16,17.32,42.61,35.82,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12614,21-02-2022 00:00,22-02-2022 00:00,43.44,0.52,2.14,17.18,48.69,38.31,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12615,22-02-2022 00:00,23-02-2022 00:00,51.27,0.48,2.07,17.66,44.1,37.19,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12616,23-02-2022 00:00,24-02-2022 00:00,56.74,0.44,2.1,18.55,43.58,38.34,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12617,24-02-2022 00:00,25-02-2022 00:00,33.83,0.38,2.1,17.52,32.49,24.64,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12618,25-02-2022 00:00,26-02-2022 00:00,34.27,0.36,2.15,18.71,29.29,19.84,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12619,26-02-2022 00:00,27-02-2022 00:00,29.27,0.36,2.17,19.77,25.28,17.65,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12620,27-02-2022 00:00,28-02-2022 00:00,26.7,0.29,2.11,17.12,29.73,39.6,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12621,28-02-2022 00:00,01-03-2022 00:00,29.1,0.26,2.13,18.19,23.43,17,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12622,01-03-2022 00:00,02-03-2022 00:00,31.14,0.31,1.99,18.29,19.48,12.83,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12623,02-03-2022 00:00,03-03-2022 00:00,45.8,0.24,2.29,17.87,33.86,38.58,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12624,03-03-2022 00:00,04-03-2022 00:00,31.96,0.23,2.03,19.07,29.47,17.66,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12625,04-03-2022 00:00,05-03-2022 00:00,42.06,0.25,2.15,17.63,27.95,19.07,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12626,05-03-2022 00:00,06-03-2022 00:00,48.04,0.3,2.26,17.45,36.15,25.67,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12627,06-03-2022 00:00,07-03-2022 00:00,62.8,0.32,2.29,19.04,60.25,28.4,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12628,07-03-2022 00:00,08-03-2022 00:00,57.82,0.28,2.27,20.93,36.11,24.1,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12629,08-03-2022 00:00,09-03-2022 00:00,50.87,0.3,2.07,18.7,37.58,26.92,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12630,09-03-2022 00:00,10-03-2022 00:00,64.33,0.34,2.17,18.64,44.04,33.58,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12631,10-03-2022 00:00,11-03-2022 00:00,76.94,0.4,2.15,19.74,71.31,58.42,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12632,11-03-2022 00:00,12-03-2022 00:00,88.61,0.41,2.13,20.07,65.5,51.66,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12633,12-03-2022 00:00,13-03-2022 00:00,89.12,0.47,2.29,20.95,63.84,55.29,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12634,13-03-2022 00:00,14-03-2022 00:00,90.74,0.47,2.16,21.38,65.01,53.64,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12635,14-03-2022 00:00,15-03-2022 00:00,96.52,0.49,2.31,20.12,90.34,54.28,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12636,15-03-2022 00:00,16-03-2022 00:00,61.21,0.41,2.18,20.26,92.85,81.49,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12637,16-03-2022 00:00,17-03-2022 00:00,28.23,0.45,2.09,18.96,77.12,54.98,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12639,18-03-2022 00:00,19-03-2022 00:00,8.03,0.49,3.71,19.38,71.73,90.69,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12640,19-03-2022 00:00,20-03-2022 00:00,11.42,0.43,1.9,19.6,64.93,52.35,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12641,20-03-2022 00:00,21-03-2022 00:00,12.48,0.39,2.12,17.5,51.09,34.61,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12642,21-03-2022 00:00,22-03-2022 00:00,40.91,0.35,2.27,14.78,56.61,36.19,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12643,22-03-2022 00:00,23-03-2022 00:00,13.34,0.32,2.15,15.6,63.79,52.65,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12644,23-03-2022 00:00,24-03-2022 00:00,40.2,0.44,2.17,15.58,55.39,40.83,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12645,24-03-2022 00:00,25-03-2022 00:00,20.28,0.39,2.33,16.03,49.49,39.57,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12646,25-03-2022 00:00,26-03-2022 00:00,29.46,0.37,2.23,15.76,49.26,42,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12647,26-03-2022 00:00,27-03-2022 00:00,21.93,0.35,2.16,15.57,45.12,37.9,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12648,27-03-2022 00:00,28-03-2022 00:00,22.8,0.38,2.05,15.67,48.16,41.71,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12649,28-03-2022 00:00,29-03-2022 00:00,26.33,0.43,2.29,16.58,60.15,63.34,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12650,29-03-2022 00:00,30-03-2022 00:00,31.16,0.34,2.3,15.26,56.96,40.18,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12651,30-03-2022 00:00,31-03-2022 00:00,36.8,0.32,2.52,13.63,58.09,41.89,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12652,31-03-2022 00:00,01-04-2022 00:00,31.38,0.33,2.01,15.2,55.74,37.73,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12653,01-04-2022 00:00,02-04-2022 00:00,36.28,0.33,1.99,14.39,46.19,31.95,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12654,02-04-2022 00:00,03-04-2022 00:00,33.37,0.3,2.1,14.38,40.43,30.87,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12655,03-04-2022 00:00,04-04-2022 00:00,36.74,0.34,2,14.47,55.63,39.33,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12656,04-04-2022 00:00,05-04-2022 00:00,19.44,0.34,2.26,15.14,63.86,58.34,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12657,05-04-2022 00:00,06-04-2022 00:00,21.82,0.38,2.36,15.47,72.43,62.83,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12658,06-04-2022 00:00,07-04-2022 00:00,17.78,0.38,2.37,15.8,48.16,37.69,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12659,07-04-2022 00:00,08-04-2022 00:00,33.7,0.35,1.89,14.71,46.45,37.79,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12660,08-04-2022 00:00,09-04-2022 00:00,34.3,0.49,3.76,19.89,73.35,84.58,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12661,09-04-2022 00:00,10-04-2022 00:00,27.74,0.41,2.5,17.38,43.36,37.68,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12662,10-04-2022 00:00,11-04-2022 00:00,28.84,0.38,2.43,15.95,56.73,88.67,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12663,11-04-2022 00:00,12-04-2022 00:00,39.04,0.52,2.42,15.58,52.68,42.57,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12664,12-04-2022 00:00,13-04-2022 00:00,34.71,0.41,11.03,15.87,47.73,39.18,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12665,13-04-2022 00:00,14-04-2022 00:00,38.5,0.4,19.75,13.91,54.88,152.91,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12666,14-04-2022 00:00,15-04-2022 00:00,18.97,0.4,21.91,13.87,33.21,29.33,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12667,15-04-2022 00:00,16-04-2022 00:00,19.48,0.42,21.12,14.48,31,28.35,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12668,16-04-2022 00:00,17-04-2022 00:00,24.63,0.4,20.39,12.43,115.8,217.06,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12669,17-04-2022 00:00,18-04-2022 00:00,22.12,0.39,20.06,14.43,15.95,13.37,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12670,18-04-2022 00:00,19-04-2022 00:00,29.25,0.39,18.82,14.62,66.73,77.86,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12671,19-04-2022 00:00,20-04-2022 00:00,27.84,0.39,19.81,14.2,123.26,197.88,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12672,20-04-2022 00:00,21-04-2022 00:00,32.67,0.42,19.82,14.06,33.34,32.43,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12673,21-04-2022 00:00,22-04-2022 00:00,44.5,0.43,19.13,14.99,46.72,38.32,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12674,22-04-2022 00:00,23-04-2022 00:00,32.58,0.45,19.78,16.78,44.67,36.9,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12675,23-04-2022 00:00,24-04-2022 00:00,24.45,0.44,21.13,17.53,38.44,31.93,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12676,24-04-2022 00:00,25-04-2022 00:00,26.82,0.37,20.01,14,32.86,27,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12677,25-04-2022 00:00,26-04-2022 00:00,37.4,0.4,19.18,17,64.65,189.4,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12678,26-04-2022 00:00,27-04-2022 00:00,24.62,0.5,20.05,18.94,147.4,40.19,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12679,27-04-2022 00:00,28-04-2022 00:00,48.92,0.53,19.54,16.91,38.92,32.24,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12680,28-04-2022 00:00,29-04-2022 00:00,25.75,0.44,19.95,15.34,34.07,26.83,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12681,29-04-2022 00:00,30-04-2022 00:00,29.19,0.39,20.69,15.27,23.58,17.41,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12682,30-04-2022 00:00,01-05-2022 00:00,16.93,0.38,19.45,14.73,76.73,21.83,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12683,01-05-2022 00:00,02-05-2022 00:00,7.93,0.37,19.85,12.54,25.69,21.4,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12684,02-05-2022 00:00,03-05-2022 00:00,8.05,0.35,19.71,11.18,83.48,26.51,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12685,03-05-2022 00:00,04-05-2022 00:00,8.29,0.36,19.8,11.76,23.98,18.09,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12686,04-05-2022 00:00,05-05-2022 00:00,25.55,0.43,20.12,11.45,107.27,30.7,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12687,05-05-2022 00:00,06-05-2022 00:00,23.85,0.44,20.16,14.59,30.3,21.37,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12688,06-05-2022 00:00,07-05-2022 00:00,25.44,0.4,19.34,13.13,33.88,26.86,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12689,07-05-2022 00:00,08-05-2022 00:00,30.46,0.43,20.17,12.59,52.14,36.88,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12690,08-05-2022 00:00,09-05-2022 00:00,51.4,0.42,19.9,12.12,56.67,45.1,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12691,09-05-2022 00:00,10-05-2022 00:00,19.71,0.42,20.6,12.93,41.89,33.25,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12692,10-05-2022 00:00,11-05-2022 00:00,12.18,0.37,20.06,12.74,34.68,29.12,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12693,11-05-2022 00:00,12-05-2022 00:00,6.1,0.35,20.33,12.26,83.52,20.08,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12694,12-05-2022 00:00,13-05-2022 00:00,8.63,0.33,20.25,11.98,72.13,21.83,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12695,13-05-2022 00:00,14-05-2022 00:00,23.39,0.38,20.35,11.76,24.5,18.32,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12696,14-05-2022 00:00,15-05-2022 00:00,20.04,0.36,20.3,12.03,174.16,33.51,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12697,15-05-2022 00:00,16-05-2022 00:00,21.92,0.34,20.29,11.28,38.38,29.06,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
12698,16-05-2022 00:00,17-05-2022 00:00,64.16,0.36,20.19,10.3,36.41,53.38,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB"
